"vnum"	"name"	"locale_name"	"rank"	"type"	"battle_type"	"level"	"size"	"ai_flag"	"mount_capacity"	"setRaceFlag"	"setImmuneFlag"	"empire"	"folder"	"on_click"	"st"	"dx"	"ht"	"iq"	"damage_min"	"damage_max"	"max_hp"	"regen_cycle"	"regen_percent"	"gold_min"	"gold_max"	"exp"	"def"	"attack_speed"	"move_speed"	"aggressive_hp_pct"	"aggressive_sight"	"attack_range"	"drop_item"	"resurrection_vnum"	"enchant_curse"	"enchant_slow"	"enchant_poison"	"enchant_stun"	"enchant_critical"	"enchant_penetrate"	"enchant_fire"	"enchant_root"	"resist_sword"	"resist_twohand"	"resist_dagger"	"resist_bell"	"resist_fan"	"resist_bow"	"resist_fire"	"resist_elect"	"resist_magic"	"resist_wind"	"resist_poison"	"dam_multiply"	"summon"	"drain_sp"	"mob_color"	"polymorph_item"	"skill_level0"	"skill_vnum0"	"skill_level1"	"skill_vnum1"	"skill_level2"	"skill_vnum2"	"skill_level3"	"skill_vnum3"	"skill_level4"	"skill_vnum4"	"sp_berserk"	"sp_stoneskin"	"sp_godspeed"	"sp_deathblow"	"sp_revive"	"fraction"
"20025"	"."	"."	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20026"	"???"	"Ji-Ryu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20027"	"???"	"Gillian"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20028"	"?????"	"Brat Mirine"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"175"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20029"	"???"	"Kucyk"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"pony"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20030"	"?"	"Koń"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"pony"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20031"	"?????"	"Święty Mikołaj"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20032"	"????? ??"	"Świąteczna Choinka"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20033"	"????? ??"	"Świąteczna Choinka"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20034"	"????? ??"	"Świąteczna Choinka"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20035"	"??"	"Flaga"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"1"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20036"	"??"	"Flaga"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"2"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20037"	"??"	"Flaga"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"3"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20038"	".."	".."	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20039"	"."	"."	"5"	"9"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20040"	"????"	"Agent Lądowy"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"1"	"2000"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20041"	"??? ??"	"Niepokaźny Pieszy"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"beggar"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20042"	"??? ???"	"Wędrujący Domokrążca"	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	"peddler"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"16764159"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20043"	"."	"."	"5"	"1"	"0"	"1"	"NONE"	""	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20044"	"?? ???? ??"	"Stanley-Brońmistrz"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20045"	"??? ???? ??"	"Stanton-Płatnerz"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20046"	"???? ???? ??"	"Starbuck-Jubiler"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20047"	"???????"	"Żyła Diamentu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20048"	"????"	"Żyła Bursztynu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20049"	"?????"	"Żyła Skamieniał. Drzewa"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20050"	"????"	"Żyła Miedzi"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20051"	"??"	"Żyła Srebra"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20052"	"??"	"Żyła Złota"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20053"	"???"	"Żyła Jadeitu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20054"	"????"	"Żyła Ebonitu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20055"	"?????"	"Sterta Muszli"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20056"	"???"	"Żyła Białego Złota"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20057"	"????"	"Żyła Kryształu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20058"	"?????"	"Żyła Ametystu"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20059"	"????"	"Żyła Niebiańskich Łez"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20060"	"????? ???? ??"	"Diamentowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20061"	"?? ???? ??"	"Bursztynowy Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20062"	"??? ???? ??"	"Drewniany Alch. Kopalny"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20063"	"?? ???? ??"	"Miedziany Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
"20064"	"? ???? ??"	"Srebrny Alchemik"	"5"	"1"	"0"	"1"	"NONE"	"NOMOVE"	"0"	""	"STUN,SLOW,CURSE,TERROR"	"0"	""	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"3"	"1"	"0"	"0"	"10"	"4"	"100"	"100"	"0"	"2000"	"150"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"
